one_week_perf,one_month_perf,three_month_perf,six_month_perf,one_year_perf,bull_bear_signal,technical_rating,ad_trend,avg_volume_6_days,avg_volume_9_days,avg_volume_12_days,avg_volume_15_days,avg_volume_30_days,q1,q2,q3,q4,capital_fund_to_rwa,npl_to_total_loan,return_on_equity,total_loan_loss_provision_to_npl,symbol,market_cap,stock_bonus,eps_ttm,roa_ttm,roe_ttm,pr_ratio
2.25,2.84,-6.16,-10.57,10.0,-,-,Accumulation,3602.0,3167.0,3016.0,2917.0,2588.0,-7.80%,-3.06%,2.53%,-8.77%,,,,,STC (Salt Trading Corporation),17639435000,"[{'id': 2060, 'symbol': 'STC', 'sector': 'TRADING', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2079/2080'}, {'id': 2061, 'symbol': 'STC', 'sector': 'TRADING', 'bonus': 10, 'cash': 5, 'total': 15, 'fiscal_year': '2078/2079'}, {'id': 2062, 'symbol': 'STC', 'sector': 'TRADING', 'bonus': 10, 'cash': 0.526, 'total': 10.526, 'fiscal_year': '2077/2078'}, {'id': 2063, 'symbol': 'STC', 'sector': 'TRADING', 'bonus': 20, 'cash': 5, 'total': 25, 'fiscal_year': '2076/2077'}, {'id': 2064, 'symbol': 'STC', 'sector': 'TRADING', 'bonus': 25, 'cash': 10, 'total': 35, 'fiscal_year': '2075/2076'}, {'id': 2065, 'symbol': 'STC', 'sector': 'TRADING', 'bonus': 25, 'cash': 10, 'total': 35, 'fiscal_year': '2074/2075'}, {'id': 2066, 'symbol': 'STC', 'sector': 'TRADING', 'bonus': 25, 'cash': 10, 'total': 35, 'fiscal_year': '2073/2074'}, {'id': 2067, 'symbol': 'STC', 'sector': 'TRADING', 'bonus': 20, 'cash': 5, 'total': 25, 'fiscal_year': '2072/2073'}, {'id': 2068, 'symbol': 'STC', 'sector': 'TRADING', 'bonus': 15, 'cash': 10, 'total': 25, 'fiscal_year': '2071/2072'}, {'id': 2069, 'symbol': 'STC', 'sector': 'TRADING', 'bonus': 10, 'cash': 10, 'total': 20, 'fiscal_year': '2070/2071'}]",22.05,0.01,0.04,249.38
-2.14,11.69,-27.45,-0.31,93.82,-,-,Accumulation,55667.0,71564.0,75146.0,75833.0,74938.0,26.33%,19.94%,20.69%,30.42%,16,4,,89,BFC (Best Finance),5698714880.0,"[{'id': 948, 'symbol': 'BFC', 'sector': 'FINANCE', 'bonus': 20, 'cash': 0, 'total': 20, 'fiscal_year': '2067/2068'}]",-3.88,-0.0,-0.02,-165.06
6.34,34.57,-7.5,-2.1,91.9,-,BY,No Change,112793.0,139227.0,151831.0,143377.0,97048.0,18.99%,17.25%,8.41%,20.42%,16,9,,73,CFCL (Central Finance),6205645770.0,"[{'id': 1015, 'symbol': 'CFCL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 5, 'total': 5, 'fiscal_year': '2078/2079'}, {'id': 1016, 'symbol': 'CFCL', 'sector': 'FINANCE', 'bonus': 7.7, 'cash': 3.3, 'total': 11, 'fiscal_year': '2077/2078'}, {'id': 1017, 'symbol': 'CFCL', 'sector': 'FINANCE', 'bonus': 7, 'cash': 3, 'total': 10, 'fiscal_year': '2076/2077'}, {'id': 1018, 'symbol': 'CFCL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 7, 'total': 7, 'fiscal_year': '2075/2076'}, {'id': 1019, 'symbol': 'CFCL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 7, 'total': 7, 'fiscal_year': '2074/2075'}, {'id': 1020, 'symbol': 'CFCL', 'sector': 'FINANCE', 'bonus': 8.76, 'cash': 0, 'total': 8.76, 'fiscal_year': '2073/2074'}, {'id': 1021, 'symbol': 'CFCL', 'sector': 'FINANCE', 'bonus': 22.5, 'cash': 1.74, 'total': 24.24, 'fiscal_year': '2072/2073'}, {'id': 1022, 'symbol': 'CFCL', 'sector': 'FINANCE', 'bonus': 33, 'cash': 1.74, 'total': 34.74, 'fiscal_year': '2071/2072'}, {'id': 1023, 'symbol': 'CFCL', 'sector': 'FINANCE', 'bonus': 10, 'cash': 0, 'total': 10, 'fiscal_year': '2069/2070'}]",0.74,-0.0,-0.01,888.95
-4.07,3.72,-26.45,-38.19,65.85,-,SL,Distribution,39126.0,47858.0,43805.0,46243.0,48916.0,9.63%,4.01%,-2.33%,7.82%,13,6,,113,GFCL (Goodwill Finance),6888664771.2,"[{'id': 1140, 'symbol': 'GFCL', 'sector': 'FINANCE', 'bonus': 9.1, 'cash': 3.9, 'total': 13, 'fiscal_year': '2077/2078'}, {'id': 1141, 'symbol': 'GFCL', 'sector': 'FINANCE', 'bonus': 8.4, 'cash': 3.6, 'total': 12, 'fiscal_year': '2076/2077'}, {'id': 1142, 'symbol': 'GFCL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 10, 'total': 10, 'fiscal_year': '2075/2076'}, {'id': 1139, 'symbol': 'GFCL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 5.26, 'total': 5.26, 'fiscal_year': '2074/2075'}, {'id': 1143, 'symbol': 'GFCL', 'sector': 'FINANCE', 'bonus': 10.192, 'cash': 0.536, 'total': 10.728, 'fiscal_year': '2073/2074'}, {'id': 1144, 'symbol': 'GFCL', 'sector': 'FINANCE', 'bonus': 25, 'cash': 1.32, 'total': 26.32, 'fiscal_year': '2072/2073'}, {'id': 1145, 'symbol': 'GFCL', 'sector': 'FINANCE', 'bonus': 10, 'cash': 0.53, 'total': 10.53, 'fiscal_year': '2071/2072'}, {'id': 1146, 'symbol': 'GFCL', 'sector': 'FINANCE', 'bonus': 6.28, 'cash': 7.72, 'total': 14, 'fiscal_year': '2070/2071'}, {'id': 1147, 'symbol': 'GFCL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 7.37, 'total': 7.37, 'fiscal_year': '2069/2070'}, {'id': 1148, 'symbol': 'GFCL', 'sector': 'FINANCE', 'bonus': 3.5, 'cash': 5.5, 'total': 9, 'fiscal_year': '2068/2069'}]",2.22,0.01,0.08,328.36
-2.5,20.84,-21.01,-14.84,52.75,-,BY,Distribution,32961.0,55604.0,49883.0,48436.0,39663.0,10.92%,12.62%,9.09%,11.86%,17,5,,80,GMFIL (Guheshowori Merchant Bank & Finance),5516359200.0,"[{'id': 1174, 'symbol': 'GMFIL', 'sector': 'FINANCE', 'bonus': 6.5, 'cash': 0.34, 'total': 6.84, 'fiscal_year': '2078/2079'}, {'id': 1175, 'symbol': 'GMFIL', 'sector': 'FINANCE', 'bonus': 10, 'cash': 0.5263, 'total': 10.526299999999999, 'fiscal_year': '2077/2078'}, {'id': 1176, 'symbol': 'GMFIL', 'sector': 'FINANCE', 'bonus': 8, 'cash': 3.4, 'total': 11.4, 'fiscal_year': '2076/2077'}, {'id': 1177, 'symbol': 'GMFIL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 6.5, 'total': 6.5, 'fiscal_year': '2075/2076'}, {'id': 1178, 'symbol': 'GMFIL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 5.2632, 'total': 5.2632, 'fiscal_year': '2074/2075'}, {'id': 1179, 'symbol': 'GMFIL', 'sector': 'FINANCE', 'bonus': 15.7952, 'cash': 0, 'total': 15.7952, 'fiscal_year': '2073/2074'}, {'id': 1180, 'symbol': 'GMFIL', 'sector': 'FINANCE', 'bonus': 12, 'cash': 0.63, 'total': 12.63, 'fiscal_year': '2072/2073'}, {'id': 1181, 'symbol': 'GMFIL', 'sector': 'FINANCE', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2071/2072'}, {'id': 1182, 'symbol': 'GMFIL', 'sector': 'FINANCE', 'bonus': 23.75, 'cash': 1.25, 'total': 25, 'fiscal_year': '2070/2071'}, {'id': 1183, 'symbol': 'GMFIL', 'sector': 'FINANCE', 'bonus': 15, 'cash': 2, 'total': 17, 'fiscal_year': '2069/2070'}]",-4.32,0.01,0.04,-126.05
-0.67,12.36,-20.22,-20.33,3.44,-,SL,Distribution,32112.0,37818.0,34397.0,34706.0,31562.0,29.74%,-18.27%,25.86%,32.18%,11,14,,88,GUFL (Gurkhas Finance Ltd.),5539536431.6,"[{'id': 1186, 'symbol': 'GUFL', 'sector': 'FINANCE', 'bonus': 7, 'cash': 0.368, 'total': 7.368, 'fiscal_year': '2071/2072'}, {'id': 1187, 'symbol': 'GUFL', 'sector': 'FINANCE', 'bonus': 8, 'cash': 0.42, 'total': 8.42, 'fiscal_year': '2070/2071'}, {'id': 1188, 'symbol': 'GUFL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 8, 'total': 8, 'fiscal_year': '2068/2069'}, {'id': 1189, 'symbol': 'GUFL', 'sector': 'FINANCE', 'bonus': 12, 'cash': 0.63, 'total': 12.63, 'fiscal_year': '2067/2068'}]",-0.6,-0.0,-0.01,-1065.8
-2.84,5.51,-16.0,-16.13,30.23,-,SL,Distribution,23609.0,28796.0,27281.0,30978.0,32891.0,9.45%,5.79%,2.56%,8.77%,12,3,,80,ICFC (ICFC Finance),7704396210.0,"[{'id': 1233, 'symbol': 'ICFC', 'sector': 'FINANCE', 'bonus': 0, 'cash': 6.5, 'total': 6.5, 'fiscal_year': '2079/2080'}, {'id': 1234, 'symbol': 'ICFC', 'sector': 'FINANCE', 'bonus': 5, 'cash': 5, 'total': 10, 'fiscal_year': '2078/2079'}, {'id': 1235, 'symbol': 'ICFC', 'sector': 'FINANCE', 'bonus': 10, 'cash': 4, 'total': 14, 'fiscal_year': '2077/2078'}, {'id': 1236, 'symbol': 'ICFC', 'sector': 'FINANCE', 'bonus': 10.5, 'cash': 4.5, 'total': 15, 'fiscal_year': '2076/2077'}, {'id': 1237, 'symbol': 'ICFC', 'sector': 'FINANCE', 'bonus': 5, 'cash': 8, 'total': 13, 'fiscal_year': '2075/2076'}, {'id': 1238, 'symbol': 'ICFC', 'sector': 'FINANCE', 'bonus': 0, 'cash': 8, 'total': 8, 'fiscal_year': '2074/2075'}, {'id': 1239, 'symbol': 'ICFC', 'sector': 'FINANCE', 'bonus': 10, 'cash': 11.05, 'total': 21.05, 'fiscal_year': '2073/2074'}, {'id': 1240, 'symbol': 'ICFC', 'sector': 'FINANCE', 'bonus': 17, 'cash': 0.89, 'total': 17.89, 'fiscal_year': '2072/2073'}, {'id': 1241, 'symbol': 'ICFC', 'sector': 'FINANCE', 'bonus': 10.5, 'cash': 0.55, 'total': 11.05, 'fiscal_year': '2071/2072'}, {'id': 1242, 'symbol': 'ICFC', 'sector': 'FINANCE', 'bonus': 14, 'cash': 0.74, 'total': 14.74, 'fiscal_year': '2070/2071'}]",18.44,0.01,0.09,35.3
-3.87,28.33,-42.19,-18.81,47.47,-,SL,Distribution,76789.0,83311.0,76526.0,79112.0,113290.0,,,,,13,28,,90,JFL (Janaki Finance),3756172032.0,"[{'id': 1267, 'symbol': 'JFL', 'sector': 'FINANCE', 'bonus': 15, 'cash': 0.7895, 'total': 15.7895, 'fiscal_year': '2077/2078'}, {'id': 1268, 'symbol': 'JFL', 'sector': 'FINANCE', 'bonus': 22, 'cash': 1.16, 'total': 23.16, 'fiscal_year': '2075/2076'}, {'id': 1269, 'symbol': 'JFL', 'sector': 'FINANCE', 'bonus': 22, 'cash': 1.16, 'total': 23.16, 'fiscal_year': '2074/2075'}, {'id': 1270, 'symbol': 'JFL', 'sector': 'FINANCE', 'bonus': 18, 'cash': 0.9473, 'total': 18.9473, 'fiscal_year': '2073/2074'}, {'id': 1271, 'symbol': 'JFL', 'sector': 'FINANCE', 'bonus': 10, 'cash': 0.5263, 'total': 10.526299999999999, 'fiscal_year': '2072/2073'}, {'id': 1272, 'symbol': 'JFL', 'sector': 'FINANCE', 'bonus': 25, 'cash': 1.32, 'total': 26.32, 'fiscal_year': '2071/2072'}, {'id': 1273, 'symbol': 'JFL', 'sector': 'FINANCE', 'bonus': 70, 'cash': 7, 'total': 77, 'fiscal_year': '2070/2071'}, {'id': 1274, 'symbol': 'JFL', 'sector': 'FINANCE', 'bonus': 50, 'cash': 2.63, 'total': 52.63, 'fiscal_year': '2068/2069'}, {'id': 1275, 'symbol': 'JFL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 35, 'total': 35, 'fiscal_year': '2067/2068'}]",-71.91,-0.06,-0.88,-7.57
-1.39,3.9,-18.47,-16.01,24.27,-,-,Distribution,30306.0,34496.0,30802.0,33765.0,32800.0,-3.40%,0.14%,-4.68%,-2.75%,16,3,,106,MFIL (Manjushree Financial Institution),8649935360.0,"[{'id': 1406, 'symbol': 'MFIL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 5.263, 'total': 5.263, 'fiscal_year': '2079/2080'}, {'id': 1408, 'symbol': 'MFIL', 'sector': 'FINANCE', 'bonus': 40, 'cash': 6, 'total': 46, 'fiscal_year': '2077/2078'}, {'id': 1409, 'symbol': 'MFIL', 'sector': 'FINANCE', 'bonus': 18, 'cash': 5.5, 'total': 23.5, 'fiscal_year': '2076/2077'}, {'id': 1410, 'symbol': 'MFIL', 'sector': 'FINANCE', 'bonus': 1.75, 'cash': 9.8, 'total': 11.55, 'fiscal_year': '2075/2076'}, {'id': 1411, 'symbol': 'MFIL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 2.9, 'total': 2.9, 'fiscal_year': '2074/2075'}, {'id': 1412, 'symbol': 'MFIL', 'sector': 'FINANCE', 'bonus': 5.71, 'cash': 0.3008, 'total': 6.0108, 'fiscal_year': '2073/2074'}, {'id': 1413, 'symbol': 'MFIL', 'sector': 'FINANCE', 'bonus': 14, 'cash': 0.74, 'total': 14.74, 'fiscal_year': '2072/2073'}, {'id': 1414, 'symbol': 'MFIL', 'sector': 'FINANCE', 'bonus': 11.4, 'cash': 0.6, 'total': 12, 'fiscal_year': '2071/2072'}, {'id': 1407, 'symbol': 'MFIL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 7.5, 'total': 7.5, 'fiscal_year': '2070/2071'}, {'id': 1415, 'symbol': 'MFIL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 8, 'total': 8, 'fiscal_year': '2068/2069'}]",17.33,0.01,0.12,36.94
-2.55,16.92,-13.74,-8.75,96.4,-,BY,Distribution,36362.0,48626.0,58930.0,58087.0,46906.0,42.86%,24.83%,56.43%,53.59%,39,3,,86,MPFL (Multipurpose Finance),4259196000.0,"[{'id': 1456, 'symbol': 'MPFL', 'sector': 'FINANCE', 'bonus': 13, 'cash': 0.68, 'total': 13.68, 'fiscal_year': '2077/2078'}, {'id': 1458, 'symbol': 'MPFL', 'sector': 'FINANCE', 'bonus': 12, 'cash': 0, 'total': 12, 'fiscal_year': '2072/2073'}, {'id': 1457, 'symbol': 'MPFL', 'sector': 'FINANCE', 'bonus': 15, 'cash': 0, 'total': 15, 'fiscal_year': '2071/2072'}]",6.57,0.01,0.04,106.28
-2.95,14.38,-46.01,-58.94,116.69,-,SL,Distribution,83077.0,88722.0,79565.0,80787.0,91799.0,72.93%,46.13%,72.49%,78.50%,31,9,,104,NFS (Nepal Finance),5690845102.0,"[{'id': 1517, 'symbol': 'NFS', 'sector': 'FINANCE', 'bonus': 22, 'cash': 1.16, 'total': 23.16, 'fiscal_year': '2067/2068'}]",5.62,0.01,0.04,138.85
-2.58,25.38,-38.15,-29.5,23.57,-,SL,Distribution,120693.0,140890.0,122540.0,122168.0,138400.0,87.85%,68.40%,72.28%,87.38%,11,7,,108,PFL (Pokhara Finance),4914806964.0,"[{'id': 1711, 'symbol': 'PFL', 'sector': 'FINANCE', 'bonus': 4, 'cash': 0.21, 'total': 4.21, 'fiscal_year': '2078/2079'}, {'id': 1712, 'symbol': 'PFL', 'sector': 'FINANCE', 'bonus': 8.075, 'cash': 0.425, 'total': 8.5, 'fiscal_year': '2077/2078'}, {'id': 1713, 'symbol': 'PFL', 'sector': 'FINANCE', 'bonus': 5, 'cash': 0.263, 'total': 5.263, 'fiscal_year': '2076/2077'}, {'id': 1714, 'symbol': 'PFL', 'sector': 'FINANCE', 'bonus': 7, 'cash': 7.2, 'total': 14.2, 'fiscal_year': '2075/2076'}, {'id': 1715, 'symbol': 'PFL', 'sector': 'FINANCE', 'bonus': 5, 'cash': 8.684, 'total': 13.684, 'fiscal_year': '2074/2075'}, {'id': 1716, 'symbol': 'PFL', 'sector': 'FINANCE', 'bonus': 8.26, 'cash': 0.435, 'total': 8.695, 'fiscal_year': '2073/2074'}, {'id': 1717, 'symbol': 'PFL', 'sector': 'FINANCE', 'bonus': 13.5, 'cash': 0.71, 'total': 14.21, 'fiscal_year': '2072/2073'}, {'id': 1718, 'symbol': 'PFL', 'sector': 'FINANCE', 'bonus': 48.5, 'cash': 2.55, 'total': 51.05, 'fiscal_year': '2071/2072'}, {'id': 1719, 'symbol': 'PFL', 'sector': 'FINANCE', 'bonus': 6, 'cash': 10, 'total': 16, 'fiscal_year': '2070/2071'}, {'id': 1720, 'symbol': 'PFL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 10, 'total': 10, 'fiscal_year': '2067/2068'}]",-117.86,-0.06,-0.66,-3.85
-1.15,14.29,-16.7,-7.54,88.98,-,-,Distribution,58969.0,68674.0,64282.0,65953.0,58830.0,11.20%,9.85%,-20.49%,12.84%,11,9,,96,PROFL (Progressive Finance),5088636000.0,"[{'id': 1748, 'symbol': 'PROFL', 'sector': 'FINANCE', 'bonus': 6, 'cash': 0.3157, 'total': 6.3157, 'fiscal_year': '2077/2078'}]",20.13,0.02,0.28,29.81
-11.1,24.71,-15.73,-8.38,66.62,-,BY,Distribution,213039.0,201180.0,160513.0,139390.0,97826.0,8.48%,8.88%,13.42%,19.97%,12,8,,76,RLFL (Reliance Finance),6728710800.0,"[{'id': 1770, 'symbol': 'RLFL', 'sector': 'FINANCE', 'bonus': 6.5, 'cash': 0.34, 'total': 6.84, 'fiscal_year': '2078/2079'}, {'id': 1772, 'symbol': 'RLFL', 'sector': 'FINANCE', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2077/2078'}, {'id': 1773, 'symbol': 'RLFL', 'sector': 'FINANCE', 'bonus': 10, 'cash': 0.53, 'total': 10.53, 'fiscal_year': '2076/2077'}, {'id': 1774, 'symbol': 'RLFL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 6.58, 'total': 6.58, 'fiscal_year': '2075/2076'}, {'id': 1771, 'symbol': 'RLFL', 'sector': 'FINANCE', 'bonus': 0, 'cash': 2.63, 'total': 2.63, 'fiscal_year': '2074/2075'}, {'id': 1775, 'symbol': 'RLFL', 'sector': 'FINANCE', 'bonus': 12, 'cash': 0.63, 'total': 12.63, 'fiscal_year': '2073/2074'}, {'id': 1776, 'symbol': 'RLFL', 'sector': 'FINANCE', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2072/2073'}, {'id': 1777, 'symbol': 'RLFL', 'sector': 'FINANCE', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2071/2072'}]",-21.35,-0.0,-0.03,-28.1
-2.6,17.65,-25.01,-7.69,91.08,-,SL,Distribution,48905.0,60683.0,60195.0,65695.0,72532.0,18.58%,13.30%,17.00%,28.57%,17,17,,49,SFCL (Samriddhi Finance Company Limited),4913469000.0,,-15.34,-0.05,-0.27,-39.11
-2.21,13.46,-17.39,-12.21,57.75,-,BY,Distribution,30114.0,42877.0,41485.0,40093.0,35229.0,22.39%,20.97%,19.29%,27.62%,19,2,,101,SIFC (Shree Investment Finance),5644680125.0,"[{'id': 1936, 'symbol': 'SIFC', 'sector': 'FINANCE', 'bonus': 0, 'cash': 5.05, 'total': 5.05, 'fiscal_year': '2079/2080'}, {'id': 1937, 'symbol': 'SIFC', 'sector': 'FINANCE', 'bonus': 2.4, 'cash': 5.2, 'total': 7.6, 'fiscal_year': '2078/2079'}, {'id': 1938, 'symbol': 'SIFC', 'sector': 'FINANCE', 'bonus': 7.7, 'cash': 3.3, 'total': 11, 'fiscal_year': '2077/2078'}, {'id': 1939, 'symbol': 'SIFC', 'sector': 'FINANCE', 'bonus': 7.37, 'cash': 3.16, 'total': 10.530000000000001, 'fiscal_year': '2076/2077'}, {'id': 1940, 'symbol': 'SIFC', 'sector': 'FINANCE', 'bonus': 2.35, 'cash': 10.65, 'total': 13, 'fiscal_year': '2075/2076'}, {'id': 1941, 'symbol': 'SIFC', 'sector': 'FINANCE', 'bonus': 1.23, 'cash': 8.77, 'total': 10, 'fiscal_year': '2074/2075'}, {'id': 1942, 'symbol': 'SIFC', 'sector': 'FINANCE', 'bonus': 26.57, 'cash': 0, 'total': 26.57, 'fiscal_year': '2073/2074'}, {'id': 1943, 'symbol': 'SIFC', 'sector': 'FINANCE', 'bonus': 10.5, 'cash': 0.55, 'total': 11.05, 'fiscal_year': '2072/2073'}, {'id': 1944, 'symbol': 'SIFC', 'sector': 'FINANCE', 'bonus': 11.61, 'cash': 0.61, 'total': 12.219999999999999, 'fiscal_year': '2071/2072'}, {'id': 1945, 'symbol': 'SIFC', 'sector': 'FINANCE', 'bonus': 12, 'cash': 0.63, 'total': 12.63, 'fiscal_year': '2070/2071'}]",2.83,0.01,0.04,203.03
8.11,4.06,9.2,3.26,9.66,-,BY,Distribution,187.0,129.0,130.0,119.0,95.0,142.98%,-10.41%,568.45%,472.67%,,,,,BNL (Bottlers Nepal (Balaju)),34690188600.0,"[{'id': 952, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2078/2079'}, {'id': 953, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2074/2075'}, {'id': 954, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 60, 'total': 60, 'fiscal_year': '2069/2070'}, {'id': 955, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 70, 'total': 70, 'fiscal_year': '2068/2069'}, {'id': 956, 'symbol': 'BNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 55, 'total': 55, 'fiscal_year': '2067/2068'}]",-251.47,0.02,0.05,-70.78
0.04,-2.19,-7.85,-12.72,-2.19,-,SL,Distribution,324.0,345.0,347.0,304.0,270.0,-2.69%,-4.54%,-4.83%,-4.91%,,,,,BNT (Bottlers Nepal (Terai)),15978050000.0,"[{'id': 957, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 60, 'total': 60, 'fiscal_year': '2079/2080'}, {'id': 958, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 60, 'total': 60, 'fiscal_year': '2078/2079'}, {'id': 959, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 40, 'total': 40, 'fiscal_year': '2075/2076'}, {'id': 960, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 40, 'total': 40, 'fiscal_year': '2074/2075'}, {'id': 961, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 25, 'total': 25, 'fiscal_year': '2073/2074'}, {'id': 962, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 25, 'total': 25, 'fiscal_year': '2071/2072'}, {'id': 963, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 22, 'total': 22, 'fiscal_year': '2070/2071'}, {'id': 964, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 85, 'total': 85, 'fiscal_year': '2068/2069'}, {'id': 965, 'symbol': 'BNT', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 55, 'total': 55, 'fiscal_year': '2067/2068'}]",-196.6,0.03,0.08,-67.17
10.94,11.34,12.03,4.07,18.18,-,-,Accumulation,100842.0,76469.0,63498.0,57913.0,50260.0,-7.01%,-6.28%,8.20%,18.98%,,,,,GCIL (Ghorahi Cement Industry Limited),25478094066.03,"[{'id': 1138, 'symbol': 'GCIL', 'sector': 'MANUFACTURE', 'bonus': 15, 'cash': 0, 'total': 15, 'fiscal_year': '2079/2080'}]",-29.21,-0.06,-0.15,-19.1
-0.11,2.58,-11.04,-13.06,-17.79,-,-,Distribution,34597.0,33412.0,34998.0,37469.0,34493.0,-25.94%,-13.01%,-36.49%,-26.35%,,,,,HDL (Himalayan Distillery),31856477736.0,"[{'id': 1201, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 10, 'cash': 15, 'total': 25, 'fiscal_year': '2079/2080'}, {'id': 1202, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 60, 'cash': 10, 'total': 70, 'fiscal_year': '2078/2079'}, {'id': 1203, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 75, 'cash': 25, 'total': 100, 'fiscal_year': '2077/2078'}, {'id': 1204, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 50, 'cash': 50, 'total': 100, 'fiscal_year': '2076/2077'}, {'id': 1205, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 50, 'cash': 52.63, 'total': 102.63, 'fiscal_year': '2075/2076'}, {'id': 1206, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 68.42, 'total': 68.42, 'fiscal_year': '2075/2076'}, {'id': 1207, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 21.05, 'total': 21.05, 'fiscal_year': '2074/2075'}, {'id': 1208, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 21.05, 'total': 21.05, 'fiscal_year': '2073/2074'}, {'id': 1209, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2072/2073'}, {'id': 1210, 'symbol': 'HDL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2071/2072'}]",26.35,0.15,0.18,45.24
9.97,9.97,14.37,3.05,9.27,-,BY,No Change,21.0,28.0,24.0,35.0,42.0,,,,,,,,,NLO (Nepal Lube Oil),201499498.36,"[{'id': 1619, 'symbol': 'NLO', 'sector': 'MANUFACTURE', 'bonus': 25, 'cash': 5, 'total': 30, 'fiscal_year': '2079/2080'}, {'id': 1620, 'symbol': 'NLO', 'sector': 'MANUFACTURE', 'bonus': 25, 'cash': 5, 'total': 30, 'fiscal_year': '2078/2079'}, {'id': 1621, 'symbol': 'NLO', 'sector': 'MANUFACTURE', 'bonus': 30, 'cash': 5, 'total': 35, 'fiscal_year': '2077/2078'}, {'id': 1622, 'symbol': 'NLO', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 10, 'total': 10, 'fiscal_year': '2076/2077'}, {'id': 1624, 'symbol': 'NLO', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 30, 'total': 30, 'fiscal_year': '2075/2076'}, {'id': 1625, 'symbol': 'NLO', 'sector': 'MANUFACTURE', 'bonus': 10, 'cash': 30, 'total': 40, 'fiscal_year': '2074/2075'}, {'id': 1626, 'symbol': 'NLO', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 25, 'total': 25, 'fiscal_year': '2073/2074'}, {'id': 1623, 'symbol': 'NLO', 'sector': 'MANUFACTURE', 'bonus': 10, 'cash': 10, 'total': 20, 'fiscal_year': '2072/2073'}, {'id': 1627, 'symbol': 'NLO', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 10, 'total': 10, 'fiscal_year': '2071/2072'}, {'id': 1628, 'symbol': 'NLO', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2070/2071'}]",60.29,0.03,0.08,4.59
